Datetime,Open,High,Low,Close
2022-10-06 00:00:00,1.54905,1.54915,1.54860,1.54870
2022-10-06 00:01:00,1.54845,1.54895,1.54845,1.54860
2022-10-06 00:02:00,1.54860,1.54860,1.54820,1.54830
2022-10-06 00:03:00,1.54845,1.54845,1.54795,1.54830
2022-10-06 00:04:00,1.54845,1.54895,1.54845,1.54870
2022-10-06 00:05:00,1.54870,1.54870,1.54835,1.54835
2022-10-06 00:06:00,1.54825,1.54835,1.54775,1.54835
2022-10-06 00:07:00,1.54845,1.54895,1.54845,1.54895
2022-10-06 00:08:00,1.54895,1.55000,1.54895,1.54945
2022-10-06 00:09:00,1.54930,1.54965,1.54895,1.54955
2022-10-06 00:10:00,1.54955,1.55015,1.54945,1.54965
2022-10-06 00:11:00,1.54955,1.54965,1.54930,1.54965
2022-10-06 00:12:00,1.54950,1.54950,1.54915,1.54915
2022-10-06 00:13:00,1.54965,1.54980,1.54945,1.54965
2022-10-06 00:14:00,1.54965,1.54990,1.54940,1.54980
2022-10-06 00:15:00,1.54965,1.55025,1.54965,1.55015
2022-10-06 00:16:00,1.55035,1.55085,1.55015,1.55015
2022-10-06 00:17:00,1.55035,1.55075,1.55035,1.55075
2022-10-06 00:18:00,1.55065,1.55110,1.55060,1.55100
2022-10-06 00:19:00,1.55075,1.55100,1.55075,1.55100
2022-10-06 00:20:00,1.55065,1.55170,1.55065,1.55155
2022-10-06 00:21:00,1.55155,1.55195,1.55145,1.55195
2022-10-06 00:22:00,1.55180,1.55195,1.55145,1.55195
2022-10-06 00:23:00,1.55180,1.55235,1.55180,1.55220
2022-10-06 00:24:00,1.55235,1.55290,1.55235,1.55280
2022-10-06 00:25:00,1.55270,1.55315,1.55270,1.55305
2022-10-06 00:26:00,1.55305,1.55400,1.55290,1.55365
2022-10-06 00:27:00,1.55400,1.55400,1.55320,1.55365
2022-10-06 00:28:00,1.55390,1.55400,1.55375,1.55400
2022-10-06 00:29:00,1.55375,1.55400,1.55375,1.55400
2022-10-06 00:30:00,1.55355,1.55355,1.55305,1.55305
2022-10-06 00:31:00,1.55305,1.55305,1.55185,1.55185
2022-10-06 00:32:00,1.55220,1.55235,1.55120,1.55120
2022-10-06 00:33:00,1.55085,1.55135,1.55075,1.55135
2022-10-06 00:34:00,1.55065,1.55065,1.55035,1.55035
2022-10-06 00:35:00,1.55050,1.55110,1.55035,1.55075
2022-10-06 00:36:00,1.55035,1.55065,1.55015,1.55065
2022-10-06 00:37:00,1.55065,1.55145,1.55065,1.55145
2022-10-06 00:38:00,1.55120,1.55155,1.55110,1.55135
2022-10-06 00:39:00,1.55135,1.55135,1.55085,1.55085
2022-10-06 00:40:00,1.55070,1.55120,1.55070,1.55085
2022-10-06 00:41:00,1.55085,1.55110,1.55085,1.55110
2022-10-06 00:42:00,1.55135,1.55155,1.55135,1.55155
2022-10-06 00:43:00,1.55170,1.55210,1.55120,1.55145
2022-10-06 00:44:00,1.55135,1.55170,1.55110,1.55155
2022-10-06 00:45:00,1.55185,1.55205,1.55120,1.55120
2022-10-06 00:46:00,1.55110,1.55155,1.55085,1.55085
2022-10-06 00:47:00,1.55085,1.55085,1.55035,1.55065
2022-10-06 00:48:00,1.55070,1.55085,1.55050,1.55085
