Datetime,Open,High,Low,Close
2022-10-07 00:00:00,1.12675,1.12705,1.12645,1.12660
2022-10-07 00:01:00,1.12655,1.12660,1.12575,1.12575
2022-10-07 00:02:00,1.12575,1.12575,1.12560,1.12560
2022-10-07 00:03:00,1.12555,1.12555,1.12510,1.12510
2022-10-07 00:04:00,1.12530,1.12530,1.12510,1.12510
2022-10-07 00:05:00,1.12530,1.12530,1.12450,1.12450
2022-10-07 00:06:00,1.12450,1.12480,1.12440,1.12440
2022-10-07 00:07:00,1.12440,1.12530,1.12430,1.12490
2022-10-07 00:08:00,1.12480,1.12480,1.12465,1.12470
2022-10-07 00:09:00,1.12490,1.12500,1.12435,1.12440
2022-10-07 00:10:00,1.12445,1.12445,1.12370,1.12410
2022-10-07 00:11:00,1.12420,1.12420,1.12365,1.12370
2022-10-07 00:12:00,1.12395,1.12445,1.12365,1.12445
2022-10-07 00:13:00,1.12410,1.12435,1.12400,1.12415
2022-10-07 00:14:00,1.12420,1.12440,1.12410,1.12430
2022-10-07 00:15:00,1.12425,1.12450,1.12425,1.12430
2022-10-07 00:16:00,1.12430,1.12455,1.12430,1.12435
2022-10-07 00:17:00,1.12435,1.12450,1.12420,1.12420
2022-10-07 00:18:00,1.12430,1.12430,1.12370,1.12370
2022-10-07 00:19:00,1.12370,1.12370,1.12330,1.12360
2022-10-07 00:20:00,1.12365,1.12365,1.12340,1.12355
2022-10-07 00:21:00,1.12355,1.12370,1.12355,1.12360
2022-10-07 00:22:00,1.12360,1.12410,1.12360,1.12410
2022-10-07 00:23:00,1.12395,1.12395,1.12300,1.12330
2022-10-07 00:24:00,1.12320,1.12320,1.12265,1.12265
2022-10-07 00:25:00,1.12275,1.12300,1.12235,1.12250
2022-10-07 00:26:00,1.12250,1.12260,1.12230,1.12240
2022-10-07 00:27:00,1.12200,1.12265,1.12200,1.12215
2022-10-07 00:28:00,1.12205,1.12220,1.12180,1.12220
2022-10-07 00:29:00,1.12225,1.12225,1.12195,1.12195
2022-10-07 00:30:00,1.12220,1.12250,1.12220,1.12235
2022-10-07 00:31:00,1.12270,1.12375,1.12270,1.12360
2022-10-07 00:32:00,1.12375,1.12425,1.12375,1.12380
2022-10-07 00:33:00,1.12380,1.12450,1.12360,1.12395
2022-10-07 00:34:00,1.12410,1.12410,1.12325,1.12380
2022-10-07 00:35:00,1.12360,1.12425,1.12360,1.12420
2022-10-07 00:36:00,1.12425,1.12455,1.12425,1.12430
2022-10-07 00:37:00,1.12415,1.12415,1.12405,1.12410
2022-10-07 00:38:00,1.12410,1.12430,1.12405,1.12430
2022-10-07 00:39:00,1.12430,1.12480,1.12410,1.12480
2022-10-07 00:40:00,1.12480,1.12560,1.12480,1.12530
2022-10-07 00:41:00,1.12530,1.12535,1.12500,1.12525
2022-10-07 00:42:00,1.12520,1.12540,1.12510,1.12530
2022-10-07 00:43:00,1.12540,1.12570,1.12540,1.12555
2022-10-07 00:44:00,1.12555,1.12555,1.12510,1.12515
2022-10-07 00:45:00,1.12480,1.12490,1.12425,1.12435
2022-10-07 00:46:00,1.12420,1.12420,1.12410,1.12410
2022-10-07 00:47:00,1.12445,1.12445,1.12345,1.12345
2022-10-07 00:48:00,1.12335,1.12390,1.12335,1.12340
2022-10-07 00:49:00,1.12350,1.12350,1.12295,1.12315
2022-10-07 00:50:00,1.12315,1.12315,1.12275,1.12280
2022-10-07 00:51:00,1.12310,1.12310,1.12275,1.12280
2022-10-07 00:52:00,1.12245,1.12245,1.12200,1.12225
2022-10-07 00:53:00,1.12250,1.12290,1.12250,1.12275
2022-10-07 00:54:00,1.12275,1.12320,1.12275,1.12285
2022-10-07 00:55:00,1.12280,1.12280,1.12240,1.12250
2022-10-07 00:56:00,1.12235,1.12250,1.12220,1.12250
2022-10-07 00:57:00,1.12245,1.12260,1.12220,1.12220
2022-10-07 00:58:00,1.12205,1.12260,1.12205,1.12250
2022-10-07 00:59:00,1.12250,1.12320,1.12250,1.12310
2022-10-07 01:00:00,1.12295,1.12335,1.12270,1.12270
2022-10-07 01:01:00,1.12265,1.12310,1.12265,1.12290
2022-10-07 01:02:00,1.12295,1.12335,1.12265,1.12320
2022-10-07 01:03:00,1.12320,1.12350,1.12310,1.12345
2022-10-07 01:04:00,1.12340,1.12350,1.12310,1.12310
2022-10-07 01:05:00,1.12310,1.12310,1.12235,1.12250
2022-10-07 01:06:00,1.12255,1.12260,1.12195,1.12205
2022-10-07 01:07:00,1.12245,1.12245,1.12180,1.12195
2022-10-07 01:08:00,1.12215,1.12215,1.12140,1.12180
2022-10-07 01:09:00,1.12155,1.12185,1.12150,1.12185
2022-10-07 01:10:00,1.12185,1.12250,1.12175,1.12230
2022-10-07 01:11:00,1.12240,1.12250,1.12160,1.12220
2022-10-07 01:12:00,1.12220,1.12220,1.12160,1.12160
2022-10-07 01:13:00,1.12205,1.12225,1.12160,1.12225
2022-10-07 01:14:00,1.12225,1.12265,1.12225,1.12245
2022-10-07 01:15:00,1.12230,1.12290,1.12230,1.12280
2022-10-07 01:16:00,1.12275,1.12290,1.12230,1.12255
2022-10-07 01:17:00,1.12270,1.12270,1.12190,1.12245
2022-10-07 01:18:00,1.12245,1.12270,1.12190,1.12230
2022-10-07 01:19:00,1.12205,1.12215,1.12160,1.12215
2022-10-07 01:20:00,1.12230,1.12240,1.12170,1.12190
2022-10-07 01:21:00,1.12205,1.12205,1.12175,1.12195
2022-10-07 01:22:00,1.12195,1.12250,1.12190,1.12250
2022-10-07 01:23:00,1.12245,1.12245,1.12210,1.12235
2022-10-07 01:24:00,1.12245,1.12260,1.12215,1.12260
2022-10-07 01:25:00,1.12270,1.12300,1.12230,1.12300
2022-10-07 01:26:00,1.12295,1.12340,1.12295,1.12320
2022-10-07 01:27:00,1.12310,1.12310,1.12270,1.12280
2022-10-07 01:28:00,1.12280,1.12335,1.12255,1.12255
2022-10-07 01:29:00,1.12250,1.12250,1.12190,1.12215
2022-10-07 01:30:00,1.12210,1.12240,1.12200,1.12230
2022-10-07 01:31:00,1.12230,1.12260,1.12190,1.12260
2022-10-07 01:32:00,1.12245,1.12245,1.12210,1.12215
2022-10-07 01:33:00,1.12205,1.12205,1.12175,1.12180
2022-10-07 01:34:00,1.12165,1.12175,1.12025,1.12030
2022-10-07 01:35:00,1.12040,1.12050,1.11990,1.11990
2022-10-07 01:36:00,1.12000,1.12035,1.11970,1.11990
2022-10-07 01:37:00,1.12000,1.12040,1.11985,1.12015
2022-10-07 01:38:00,1.12020,1.12045,1.11990,1.12045
2022-10-07 01:39:00,1.12040,1.12070,1.12040,1.12070
2022-10-07 01:41:00,1.12090,1.12095,1.12055,1.12085
2022-10-07 01:42:00,1.12080,1.12095,1.12055,1.12090
2022-10-07 01:43:00,1.12095,1.12095,1.12065,1.12075
2022-10-07 01:44:00,1.12080,1.12080,1.12040,1.12060
2022-10-07 01:45:00,1.12060,1.12060,1.11990,1.11990
2022-10-07 01:46:00,1.11980,1.12020,1.11970,1.12020
2022-10-07 01:47:00,1.12020,1.12040,1.11965,1.11970
2022-10-07 01:48:00,1.11980,1.11990,1.11955,1.11990
2022-10-07 01:49:00,1.12005,1.12130,1.12005,1.12125
2022-10-07 01:50:00,1.12120,1.12120,1.11990,1.12000
2022-10-07 01:51:00,1.12015,1.12035,1.11960,1.11980
2022-10-07 01:52:00,1.11980,1.11980,1.11960,1.11975
2022-10-07 01:53:00,1.11980,1.12000,1.11960,1.11970
2022-10-07 01:54:00,1.11950,1.11970,1.11930,1.11940
2022-10-07 01:55:00,1.11960,1.11960,1.11880,1.11890
2022-10-07 01:56:00,1.11905,1.11920,1.11885,1.11885
2022-10-07 01:57:00,1.11900,1.11975,1.11900,1.11930
2022-10-07 01:58:00,1.11935,1.11985,1.11935,1.11965
2022-10-07 01:59:00,1.11970,1.11995,1.11950,1.11950
2022-10-07 02:00:00,1.11990,1.11990,1.11950,1.11955
2022-10-07 02:01:00,1.11950,1.11950,1.11915,1.11915
2022-10-07 02:02:00,1.11915,1.11925,1.11865,1.11885
2022-10-07 02:03:00,1.11875,1.11890,1.11860,1.11890
2022-10-07 02:04:00,1.11890,1.11890,1.11830,1.11845
2022-10-07 02:05:00,1.11865,1.11900,1.11860,1.11900
2022-10-07 02:06:00,1.11880,1.11895,1.11870,1.11885
2022-10-07 02:07:00,1.11880,1.11920,1.11880,1.11905
2022-10-07 02:08:00,1.11900,1.11900,1.11800,1.11800
2022-10-07 02:09:00,1.11805,1.11820,1.11740,1.11795
2022-10-07 02:10:00,1.11775,1.11835,1.11775,1.11795
2022-10-07 02:11:00,1.11800,1.11800,1.11765,1.11780
2022-10-07 02:12:00,1.11790,1.11845,1.11790,1.11845
2022-10-07 02:13:00,1.11830,1.11840,1.11790,1.11800
2022-10-07 02:14:00,1.11830,1.11830,1.11785,1.11805
2022-10-07 02:15:00,1.11780,1.11810,1.11760,1.11765
2022-10-07 02:16:00,1.11775,1.11775,1.11735,1.11735
2022-10-07 02:17:00,1.11740,1.11740,1.11720,1.11720
2022-10-07 02:18:00,1.11720,1.11780,1.11720,1.11770
2022-10-07 02:19:00,1.11780,1.11850,1.11780,1.11830
