Datetime,Open,High,Low,Close
2022-10-04 01:35:00,1.12785,1.12835,1.12785,1.12795
2022-10-04 01:36:00,1.12785,1.12800,1.12740,1.12740
2022-10-04 01:37:00,1.12740,1.12805,1.12740,1.12780
2022-10-04 01:38:00,1.12730,1.12730,1.12680,1.12690
2022-10-04 01:39:00,1.12680,1.12730,1.12680,1.12730
2022-10-04 01:40:00,1.12725,1.12725,1.12675,1.12720
2022-10-04 01:41:00,1.12700,1.12700,1.12635,1.12635
2022-10-04 01:42:00,1.12655,1.12660,1.12630,1.12660
2022-10-04 01:43:00,1.12685,1.12735,1.12685,1.12725
2022-10-04 01:44:00,1.12730,1.12745,1.12650,1.12680
2022-10-04 01:45:00,1.12710,1.12710,1.12665,1.12675
2022-10-04 01:46:00,1.12685,1.12685,1.12610,1.12660
2022-10-04 01:47:00,1.12680,1.12780,1.12680,1.12770
2022-10-04 01:48:00,1.12720,1.12800,1.12720,1.12770
2022-10-04 01:49:00,1.12760,1.12790,1.12760,1.12780
2022-10-04 01:50:00,1.12785,1.12805,1.12720,1.12780
2022-10-04 01:51:00,1.12735,1.12750,1.12695,1.12705
2022-10-04 01:52:00,1.12705,1.12800,1.12700,1.12800
2022-10-04 01:53:00,1.12800,1.12850,1.12785,1.12845
2022-10-04 01:54:00,1.12850,1.12875,1.12810,1.12860
2022-10-04 01:55:00,1.12880,1.12905,1.12830,1.12830
2022-10-04 01:56:00,1.12860,1.12915,1.12825,1.12825
2022-10-04 01:57:00,1.12810,1.12875,1.12805,1.12850
2022-10-04 01:58:00,1.12860,1.12860,1.12805,1.12805
2022-10-04 01:59:00,1.12805,1.12815,1.12780,1.12780
2022-10-04 02:00:00,1.12790,1.12790,1.12755,1.12780
2022-10-04 02:01:00,1.12790,1.12860,1.12770,1.12860
2022-10-04 02:02:00,1.12845,1.12890,1.12845,1.12885
2022-10-04 02:03:00,1.12875,1.12915,1.12870,1.12915
2022-10-04 02:04:00,1.12920,1.12930,1.12890,1.12930
2022-10-04 02:05:00,1.12935,1.12965,1.12935,1.12960
2022-10-04 02:06:00,1.12950,1.12990,1.12940,1.12985
2022-10-04 02:07:00,1.12990,1.13210,1.12980,1.13115
2022-10-04 02:08:00,1.13140,1.13140,1.13090,1.13090
2022-10-04 02:09:00,1.13100,1.13195,1.13100,1.13190
2022-10-04 02:10:00,1.13190,1.13330,1.13190,1.13330
2022-10-04 02:11:00,1.13330,1.13335,1.13315,1.13315
2022-10-04 02:12:00,1.13265,1.13265,1.13205,1.13210
2022-10-04 02:13:00,1.13180,1.13225,1.13175,1.13215
2022-10-04 02:14:00,1.13250,1.13260,1.13230,1.13260
2022-10-04 02:15:00,1.13285,1.13325,1.13240,1.13295
