Datetime,Open,High,Low,Close
2022-10-04 01:45:00,10.72375,10.72375,10.71875,10.72270
2022-10-04 01:46:00,10.72415,10.72655,10.71690,10.72240
2022-10-04 01:47:00,10.71710,10.71710,10.71020,10.71270
2022-10-04 01:48:00,10.71235,10.71235,10.70715,10.70880
2022-10-04 01:49:00,10.70835,10.71115,10.70690,10.71115
2022-10-04 01:50:00,10.70865,10.71540,10.70730,10.71280
2022-10-04 01:51:00,10.71860,10.71980,10.71370,10.71690
2022-10-04 01:52:00,10.71730,10.71920,10.71050,10.71130
2022-10-04 01:53:00,10.71190,10.71320,10.70730,10.70730
2022-10-04 01:54:00,10.70760,10.70760,10.70510,10.70510
2022-10-04 01:55:00,10.70395,10.70730,10.70230,10.70400
2022-10-04 01:56:00,10.70220,10.70435,10.69530,10.70435
2022-10-04 01:57:00,10.70620,10.70765,10.69880,10.69970
2022-10-04 01:58:00,10.69970,10.70310,10.69900,10.70110
2022-10-04 01:59:00,10.70125,10.71150,10.70125,10.71150
2022-10-04 02:00:00,10.71335,10.71550,10.71220,10.71460
2022-10-04 02:01:00,10.71435,10.71530,10.71315,10.71490
2022-10-04 02:02:00,10.71595,10.71620,10.71440,10.71575
2022-10-04 02:03:00,10.71510,10.71890,10.71375,10.71410
2022-10-04 02:04:00,10.71510,10.71880,10.71510,10.71715
2022-10-04 02:05:00,10.71540,10.71690,10.71430,10.71430
2022-10-04 02:06:00,10.71060,10.71120,10.70840,10.70960
2022-10-04 02:07:00,10.70975,10.70975,10.69870,10.70440
2022-10-04 02:08:00,10.70330,10.70840,10.70245,10.70780
2022-10-04 02:09:00,10.70780,10.70780,10.70270,10.70270
2022-10-04 02:10:00,10.70210,10.70210,10.69200,10.69200
2022-10-04 02:11:00,10.69280,10.69280,10.69000,10.69015
2022-10-04 02:12:00,10.69050,10.69775,10.69050,10.69775
2022-10-04 02:13:00,10.69965,10.69965,10.69180,10.69430
2022-10-04 02:14:00,10.69420,10.69545,10.69130,10.69200
2022-10-04 02:15:00,10.69240,10.69485,10.68285,10.68300
2022-10-04 02:16:00,10.68200,10.68450,10.68070,10.68330
2022-10-04 02:17:00,10.68320,10.68410,10.68025,10.68410
2022-10-04 02:18:00,10.68400,10.68435,10.68145,10.68320
2022-10-04 02:19:00,10.68300,10.69070,10.68300,10.69070
2022-10-04 02:20:00,10.69160,10.69210,10.68900,10.69000
2022-10-04 02:21:00,10.69020,10.69285,10.68955,10.69285
2022-10-04 02:22:00,10.69220,10.69315,10.68920,10.68920
2022-10-04 02:23:00,10.68880,10.68880,10.68100,10.68345
2022-10-04 02:24:00,10.68200,10.68500,10.68180,10.68180
2022-10-04 02:25:00,10.68095,10.69080,10.68095,10.69080
2022-10-04 02:26:00,10.68970,10.69030,10.68665,10.68665
2022-10-04 02:27:00,10.68860,10.68860,10.68110,10.68120
2022-10-04 02:28:00,10.68260,10.68515,10.67990,10.68180
2022-10-04 02:29:00,10.68110,10.68695,10.68110,10.68525
2022-10-04 02:30:00,10.68450,10.68925,10.68325,10.68895
2022-10-04 02:31:00,10.68770,10.69205,10.68480,10.68480
2022-10-04 02:32:00,10.68355,10.69140,10.68035,10.69140
2022-10-04 02:33:00,10.69195,10.69425,10.69105,10.69260
2022-10-04 02:34:00,10.69310,10.69570,10.69265,10.69570
2022-10-04 02:35:00,10.69585,10.69640,10.69490,10.69540
2022-10-04 02:36:00,10.69595,10.69765,10.69470,10.69765
2022-10-04 02:37:00,10.69740,10.69900,10.69590,10.69900
2022-10-04 02:38:00,10.69810,10.69990,10.69410,10.69520
