Datetime,Open,High,Low,Close
2022-10-14 00:00:00,1.80505,1.80815,1.80440,1.80815
2022-10-14 00:01:00,1.80750,1.80795,1.80605,1.80635
2022-10-14 00:02:00,1.80575,1.80605,1.80490,1.80525
2022-10-14 00:03:00,1.80540,1.80735,1.80540,1.80665
2022-10-14 00:04:00,1.80735,1.80795,1.80700,1.80795
2022-10-14 00:05:00,1.80835,1.81015,1.80835,1.80945
2022-10-14 00:06:00,1.80995,1.81025,1.80865,1.80865
2022-10-14 00:07:00,1.80815,1.80930,1.80815,1.80835
2022-10-14 00:08:00,1.80835,1.80835,1.80705,1.80705
2022-10-14 00:09:00,1.80705,1.80750,1.80655,1.80655
2022-10-14 00:10:00,1.80750,1.80750,1.80635,1.80705
2022-10-14 00:11:00,1.80750,1.80865,1.80650,1.80865
2022-10-14 00:12:00,1.80865,1.80930,1.80830,1.80895
2022-10-14 00:13:00,1.80910,1.80965,1.80850,1.80945
2022-10-14 00:14:00,1.80980,1.80980,1.80735,1.80735
2022-10-14 00:15:00,1.80780,1.80800,1.80700,1.80795
2022-10-14 00:16:00,1.80795,1.80965,1.80765,1.80965
2022-10-14 00:17:00,1.80930,1.80980,1.80895,1.80980
2022-10-14 00:18:00,1.80995,1.80995,1.80930,1.80930
2022-10-14 00:19:00,1.80930,1.81195,1.80930,1.81175
2022-10-14 00:20:00,1.81160,1.81160,1.80360,1.80375
2022-10-14 00:21:00,1.80635,1.80765,1.80520,1.80765
2022-10-14 00:22:00,1.80795,1.80865,1.80665,1.80845
2022-10-14 00:23:00,1.80850,1.80930,1.80720,1.80735
2022-10-14 00:24:00,1.80735,1.80800,1.80735,1.80750
2022-10-14 00:25:00,1.80735,1.80865,1.80735,1.80795
2022-10-14 00:26:00,1.80835,1.80835,1.80765,1.80765
2022-10-14 00:27:00,1.80735,1.80735,1.80540,1.80540
2022-10-14 00:28:00,1.80540,1.80670,1.80540,1.80605
2022-10-14 00:29:00,1.80635,1.80750,1.80635,1.80750
2022-10-14 00:30:00,1.80705,1.80785,1.80590,1.80605
2022-10-14 00:31:00,1.80635,1.80795,1.80635,1.80665
