Datetime,Open,High,Low,Close
2022-10-10 08:00:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:01:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:02:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:03:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:04:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:05:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:06:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:07:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:08:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:09:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:10:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:11:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:12:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:13:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:14:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:15:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:16:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:17:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:18:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:19:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:20:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:21:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:22:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:23:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:24:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:25:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:26:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:27:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:28:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:29:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:30:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:31:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:32:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:33:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:34:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:35:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:36:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:37:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:38:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:39:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:40:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:41:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:42:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:43:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:44:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:45:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:46:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:47:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:48:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:49:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:50:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:51:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:52:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:53:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:54:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:55:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:56:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:57:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:58:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 08:59:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 09:00:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 09:01:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 09:02:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 09:03:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 09:04:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 09:05:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 09:06:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 09:07:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 09:08:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 09:09:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 09:10:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 09:11:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 09:12:00,1424.81006,1424.81006,1424.81006,1424.81006
2022-10-10 09:13:00,1424.81006,1424.81006,1424.81006,1424.81006
