Datetime,Open,High,Low,Close
2022-10-12 00:00:00,10.73580,10.73690,10.73440,10.73620
2022-10-12 00:01:00,10.73630,10.73935,10.73630,10.73745
2022-10-12 00:02:00,10.73745,10.73745,10.73350,10.73525
2022-10-12 00:03:00,10.73305,10.73770,10.73010,10.73420
2022-10-12 00:04:00,10.73465,10.73860,10.73115,10.73285
2022-10-12 00:05:00,10.73280,10.73280,10.72840,10.73050
2022-10-12 00:06:00,10.73110,10.73170,10.72590,10.72590
2022-10-12 00:07:00,10.72610,10.73035,10.72610,10.73035
2022-10-12 00:08:00,10.72980,10.73210,10.72810,10.73010
2022-10-12 00:09:00,10.72985,10.73740,10.72955,10.73610
2022-10-12 00:10:00,10.73455,10.73630,10.73220,10.73630
2022-10-12 00:11:00,10.73635,10.74260,10.73610,10.73975
2022-10-12 00:12:00,10.73840,10.73840,10.73540,10.73540
2022-10-12 00:13:00,10.73520,10.73520,10.72980,10.72980
2022-10-12 00:14:00,10.72960,10.73020,10.72640,10.73015
2022-10-12 00:15:00,10.72675,10.73440,10.72675,10.73380
2022-10-12 00:16:00,10.73375,10.73945,10.73375,10.73385
2022-10-12 00:17:00,10.73320,10.73490,10.73105,10.73105
2022-10-12 00:18:00,10.73135,10.73835,10.73035,10.73510
2022-10-12 00:19:00,10.73505,10.73605,10.73220,10.73400
2022-10-12 00:20:00,10.73260,10.73550,10.72960,10.73310
2022-10-12 00:21:00,10.73240,10.73420,10.72855,10.73185
2022-10-12 00:22:00,10.73290,10.73790,10.73290,10.73595
2022-10-12 00:23:00,10.73990,10.74675,10.73990,10.74650
2022-10-12 00:24:00,10.74690,10.74750,10.74505,10.74590
2022-10-12 00:25:00,10.74815,10.74815,10.74520,10.74520
2022-10-12 00:26:00,10.74480,10.74725,10.74210,10.74725
2022-10-12 00:27:00,10.74380,10.74460,10.74190,10.74290
2022-10-12 00:28:00,10.74075,10.74520,10.74075,10.74490
2022-10-12 00:29:00,10.74430,10.74490,10.74205,10.74435
2022-10-12 00:30:00,10.74235,10.75205,10.74110,10.75205
2022-10-12 00:31:00,10.75160,10.76055,10.75160,10.75470
2022-10-12 00:32:00,10.75390,10.75390,10.75000,10.75140
2022-10-12 00:33:00,10.75405,10.75685,10.75290,10.75365
2022-10-12 00:34:00,10.75350,10.75640,10.74880,10.74995
2022-10-12 00:35:00,10.75015,10.75545,10.75015,10.75545
2022-10-12 00:36:00,10.75540,10.75540,10.74700,10.74700
2022-10-12 00:37:00,10.74740,10.75250,10.74740,10.75100
2022-10-12 00:38:00,10.75200,10.75465,10.75010,10.75245
2022-10-12 00:39:00,10.75185,10.75565,10.75185,10.75495
2022-10-12 00:40:00,10.75455,10.75690,10.75180,10.75295
2022-10-12 00:41:00,10.75370,10.75665,10.75050,10.75050
2022-10-12 00:42:00,10.75140,10.75480,10.75140,10.75335
2022-10-12 00:43:00,10.75250,10.75250,10.74620,10.74890
2022-10-12 00:44:00,10.74840,10.75375,10.74840,10.75350
2022-10-12 00:45:00,10.75030,10.75140,10.74395,10.74580
2022-10-12 00:46:00,10.74560,10.74740,10.74285,10.74350
2022-10-12 00:47:00,10.74400,10.75115,10.74315,10.75115
2022-10-12 00:48:00,10.75380,10.75870,10.75380,10.75865
2022-10-12 00:49:00,10.75975,10.75975,10.75290,10.75330
