Datetime,Open,High,Low,Close
2022-10-11 00:00:00,7.65720,7.65805,7.65330,7.65370
2022-10-11 00:01:00,7.65400,7.65560,7.65400,7.65480
2022-10-11 00:02:00,7.65500,7.65500,7.65370,7.65485
2022-10-11 00:03:00,7.65470,7.65560,7.65370,7.65370
2022-10-11 00:04:00,7.65370,7.65485,7.65160,7.65160
2022-10-11 00:05:00,7.65170,7.65660,7.65170,7.65660
2022-10-11 00:06:00,7.65565,7.65600,7.65535,7.65595
2022-10-11 00:07:00,7.65515,7.65755,7.65490,7.65755
2022-10-11 00:08:00,7.65770,7.65770,7.65595,7.65650
2022-10-11 00:09:00,7.65680,7.65935,7.65650,7.65935
2022-10-11 00:10:00,7.65970,7.66160,7.65945,7.65960
2022-10-11 00:11:00,7.65940,7.66010,7.65850,7.65880
2022-10-11 00:12:00,7.65950,7.65980,7.65810,7.65820
2022-10-11 00:13:00,7.65840,7.65980,7.65840,7.65890
2022-10-11 00:14:00,7.65960,7.65980,7.65930,7.65980
2022-10-11 00:15:00,7.66080,7.66090,7.65940,7.65940
2022-10-11 00:16:00,7.65895,7.65975,7.65820,7.65820
2022-10-11 00:17:00,7.65750,7.65800,7.65700,7.65800
2022-10-11 00:18:00,7.65770,7.65895,7.65675,7.65895
2022-10-11 00:19:00,7.65730,7.65900,7.65710,7.65900
2022-10-11 00:20:00,7.66045,7.66275,7.66045,7.66145
2022-10-11 00:21:00,7.66200,7.66360,7.66200,7.66340
2022-10-11 00:22:00,7.66430,7.66440,7.66330,7.66370
2022-10-11 00:23:00,7.66395,7.66500,7.66350,7.66370
2022-10-11 00:24:00,7.66390,7.66460,7.66330,7.66460
2022-10-11 00:25:00,7.66385,7.66560,7.66385,7.66535
2022-10-11 00:26:00,7.66480,7.66600,7.66455,7.66600
2022-10-11 00:27:00,7.66605,7.66670,7.66500,7.66520
2022-10-11 00:28:00,7.66540,7.66710,7.66520,7.66630
2022-10-11 00:29:00,7.66600,7.66765,7.66575,7.66755
2022-10-11 00:30:00,7.66775,7.66850,7.66530,7.66850
2022-10-11 00:31:00,7.66815,7.66880,7.66750,7.66760
2022-10-11 00:32:00,7.66870,7.66870,7.66720,7.66760
2022-10-11 00:33:00,7.66760,7.66760,7.66680,7.66690
2022-10-11 00:34:00,7.66790,7.66830,7.66680,7.66730
2022-10-11 00:35:00,7.66795,7.67070,7.66745,7.67070
2022-10-11 00:36:00,7.67070,7.67200,7.67050,7.67200
2022-10-11 00:37:00,7.67120,7.67230,7.67090,7.67150
2022-10-11 00:38:00,7.67140,7.67200,7.67040,7.67180
2022-10-11 00:39:00,7.67210,7.67320,7.67045,7.67190
2022-10-11 00:40:00,7.67160,7.67220,7.66890,7.66960
2022-10-11 00:41:00,7.66875,7.66940,7.66790,7.66870
2022-10-11 00:42:00,7.66830,7.66930,7.66830,7.66870
2022-10-11 00:43:00,7.66840,7.66960,7.66630,7.66630
2022-10-11 00:44:00,7.66600,7.66640,7.66520,7.66560
2022-10-11 00:45:00,7.66560,7.66680,7.66555,7.66630
2022-10-11 00:46:00,7.66660,7.66675,7.66500,7.66560
2022-10-11 00:47:00,7.66480,7.66650,7.66440,7.66650
2022-10-11 00:48:00,7.66680,7.66680,7.66430,7.66430
2022-10-11 00:49:00,7.66560,7.66655,7.66475,7.66630
2022-10-11 00:50:00,7.66630,7.66740,7.66440,7.66530
2022-10-11 00:51:00,7.66530,7.66885,7.66460,7.66885
2022-10-11 00:52:00,7.66810,7.66900,7.66750,7.66750
2022-10-11 00:53:00,7.66690,7.66890,7.66690,7.66830
2022-10-11 00:54:00,7.66860,7.66990,7.66840,7.66970
2022-10-11 00:55:00,7.66970,7.67025,7.66805,7.66920
2022-10-11 00:56:00,7.66960,7.67070,7.66860,7.66940
2022-10-11 00:57:00,7.66940,7.66960,7.66790,7.66810
2022-10-11 00:58:00,7.66830,7.66830,7.66610,7.66800
2022-10-11 00:59:00,7.66880,7.67065,7.66880,7.66965
2022-10-11 01:00:00,7.66890,7.66990,7.66805,7.66855
2022-10-11 01:01:00,7.66840,7.66880,7.66700,7.66850
