Datetime,Open,High,Low,Close
2022-10-14 00:00:00,147.29500,147.36501,147.29500,147.36501
2022-10-14 00:01:00,147.35500,147.35500,147.34500,147.34500
2022-10-14 00:02:00,147.33501,147.35500,147.30499,147.35500
2022-10-14 00:03:00,147.34500,147.43500,147.34500,147.43500
2022-10-14 00:04:00,147.39500,147.41499,147.39500,147.41499
2022-10-14 00:05:00,147.43500,147.50500,147.43500,147.48500
2022-10-14 00:06:00,147.48500,147.53500,147.46500,147.46500
2022-10-14 00:07:00,147.46500,147.49500,147.46500,147.48500
2022-10-14 00:08:00,147.47501,147.47501,147.43500,147.43500
2022-10-14 00:09:00,147.44501,147.49500,147.44501,147.49500
2022-10-14 00:10:00,147.43500,147.49500,147.43500,147.48500
2022-10-14 00:11:00,147.48500,147.56500,147.47501,147.53500
2022-10-14 00:12:00,147.53500,147.55499,147.53500,147.55499
2022-10-14 00:13:00,147.55499,147.58501,147.51500,147.52499
2022-10-14 00:14:00,147.50500,147.52499,147.47501,147.48500
2022-10-14 00:15:00,147.50500,147.53500,147.50500,147.53500
2022-10-14 00:16:00,147.53500,147.58501,147.53500,147.57500
2022-10-14 00:17:00,147.58501,147.60500,147.57500,147.60500
2022-10-14 00:18:00,147.59500,147.60500,147.58501,147.58501
2022-10-14 00:19:00,147.58501,147.66499,147.57500,147.66499
2022-10-14 00:20:00,147.61501,147.61501,146.53500,146.53500
2022-10-14 00:21:00,146.64500,147.10500,146.64500,146.97501
2022-10-14 00:22:00,146.99001,147.11501,146.97501,147.11501
2022-10-14 00:23:00,147.13499,147.23000,147.10001,147.10001
2022-10-14 00:24:00,147.10500,147.17500,147.10500,147.14500
2022-10-14 00:25:00,147.16000,147.26500,147.16000,147.23000
2022-10-14 00:26:00,147.22501,147.26500,147.19501,147.20500
2022-10-14 00:27:00,147.20000,147.21500,147.14500,147.14500
2022-10-14 00:28:00,147.15500,147.23500,147.15500,147.22501
2022-10-14 00:29:00,147.21500,147.22501,147.19501,147.19501
2022-10-14 00:30:00,147.22501,147.22501,147.16499,147.16499
2022-10-14 00:31:00,147.18500,147.21500,147.17500,147.17500
2022-10-14 00:32:00,147.18500,147.22501,147.17500,147.20500
2022-10-14 00:33:00,147.20500,147.22501,147.20500,147.21500
2022-10-14 00:34:00,147.22501,147.22501,147.16000,147.16499
2022-10-14 00:35:00,147.13499,147.20500,147.09500,147.19501
2022-10-14 00:36:00,147.19501,147.21500,147.17500,147.20500
2022-10-14 00:37:00,147.19501,147.20500,147.19501,147.20500
2022-10-14 00:38:00,147.21500,147.23500,147.17500,147.17500
2022-10-14 00:39:00,147.17500,147.19501,147.16499,147.19501
2022-10-14 00:40:00,147.19501,147.20000,147.14500,147.14500
2022-10-14 00:41:00,147.15500,147.20500,147.15500,147.17500
2022-10-14 00:42:00,147.16499,147.17500,147.11501,147.11501
2022-10-14 00:43:00,147.12500,147.16499,147.12500,147.15500
2022-10-14 00:44:00,147.15500,147.20500,147.15500,147.18500
2022-10-14 00:45:00,147.18500,147.22000,147.18500,147.20500
2022-10-14 00:46:00,147.20500,147.20500,147.18500,147.19000
2022-10-14 00:47:00,147.17500,147.21500,147.17500,147.20500
2022-10-14 00:48:00,147.19501,147.19501,147.14500,147.14500
2022-10-14 00:49:00,147.13499,147.19501,147.11501,147.19000
2022-10-14 00:50:00,147.17500,147.19501,147.15500,147.16499
2022-10-14 00:51:00,147.17500,147.17500,147.15500,147.16499
2022-10-14 00:52:00,147.17500,147.17500,147.13499,147.13499
2022-10-14 00:53:00,147.13499,147.16499,147.12500,147.12500
2022-10-14 00:54:00,147.10500,147.14500,147.10500,147.12500
2022-10-14 00:55:00,147.11501,147.11501,147.08501,147.10500
2022-10-14 00:56:00,147.10500,147.15500,147.09500,147.15500
2022-10-14 00:57:00,147.15500,147.25500,147.15500,147.25500
2022-10-14 00:58:00,147.24500,147.29500,147.23500,147.29500
2022-10-14 00:59:00,147.30499,147.30499,147.23500,147.27499
2022-10-14 01:00:00,147.23500,147.26500,147.21001,147.21001
2022-10-14 01:01:00,147.18500,147.26500,147.18500,147.21500
2022-10-14 01:02:00,147.19501,147.24500,147.19501,147.24500
2022-10-14 01:03:00,147.23500,147.25500,147.22501,147.25500
2022-10-14 01:04:00,147.25500,147.26500,147.25500,147.26500
2022-10-14 01:05:00,147.25500,147.27499,147.22501,147.23500
2022-10-14 01:06:00,147.23500,147.27499,147.22501,147.27499
2022-10-14 01:07:00,147.28500,147.31500,147.28500,147.31500
2022-10-14 01:08:00,147.30499,147.32500,147.28500,147.28500
2022-10-14 01:09:00,147.31500,147.31500,147.25500,147.27499
2022-10-14 01:10:00,147.29500,147.31500,147.28500,147.31500
2022-10-14 01:11:00,147.30499,147.30499,147.27499,147.27499
2022-10-14 01:12:00,147.29500,147.30499,147.27499,147.30499
2022-10-14 01:13:00,147.29500,147.32500,147.27499,147.31500
2022-10-14 01:14:00,147.31500,147.32500,147.31500,147.32500
2022-10-14 01:15:00,147.30499,147.30499,147.28500,147.29500
2022-10-14 01:16:00,147.30499,147.32500,147.30499,147.32500
2022-10-14 01:17:00,147.29500,147.30499,147.28999,147.30499
2022-10-14 01:18:00,147.30499,147.33501,147.30499,147.32500
2022-10-14 01:19:00,147.30499,147.38499,147.30499,147.38499
2022-10-14 01:20:00,147.37500,147.43500,147.37000,147.43500
2022-10-14 01:21:00,147.42500,147.44501,147.42500,147.43500
2022-10-14 01:22:00,147.44501,147.46500,147.44501,147.45500
2022-10-14 01:23:00,147.45500,147.46500,147.44501,147.46500
2022-10-14 01:24:00,147.46500,147.50500,147.46500,147.48500
2022-10-14 01:25:00,147.47501,147.50500,147.47501,147.49500
2022-10-14 01:26:00,147.49500,147.51500,147.48500,147.48500
2022-10-14 01:27:00,147.49500,147.49500,147.47501,147.48500
2022-10-14 01:28:00,147.47501,147.48500,147.45500,147.45500
2022-10-14 01:29:00,147.44501,147.46500,147.44501,147.46500
2022-10-14 01:30:00,147.44501,147.45500,147.42500,147.45500
2022-10-14 01:31:00,147.43500,147.43500,147.41499,147.42500
2022-10-14 01:32:00,147.43500,147.43500,147.37500,147.37500
2022-10-14 01:33:00,147.37500,147.39500,147.36501,147.39500
2022-10-14 01:34:00,147.39500,147.42500,147.38499,147.41499
2022-10-14 01:35:00,147.41000,147.42500,147.38499,147.39500
2022-10-14 01:36:00,147.38499,147.39500,147.36501,147.36501
2022-10-14 01:37:00,147.37500,147.37500,147.31500,147.31500
