Datetime,Open,High,Low,Close
2022-10-21 00:00:00,1.42355,1.42355,1.42335,1.42345
2022-10-21 00:01:00,1.42335,1.42355,1.42330,1.42355
2022-10-21 00:02:00,1.42335,1.42355,1.42325,1.42355
2022-10-21 00:03:00,1.42365,1.42365,1.42335,1.42335
2022-10-21 00:04:00,1.42335,1.42335,1.42325,1.42330
2022-10-21 00:05:00,1.42315,1.42335,1.42305,1.42310
2022-10-21 00:06:00,1.42305,1.42315,1.42285,1.42285
2022-10-21 00:07:00,1.42300,1.42315,1.42300,1.42315
2022-10-21 00:08:00,1.42295,1.42295,1.42285,1.42285
2022-10-21 00:09:00,1.42285,1.42290,1.42285,1.42290
2022-10-21 00:10:00,1.42285,1.42305,1.42285,1.42305
2022-10-21 00:11:00,1.42315,1.42315,1.42305,1.42310
2022-10-21 00:12:00,1.42305,1.42305,1.42285,1.42290
2022-10-21 00:13:00,1.42295,1.42315,1.42295,1.42315
2022-10-21 00:14:00,1.42315,1.42315,1.42290,1.42290
2022-10-21 00:15:00,1.42295,1.42315,1.42275,1.42315
2022-10-21 00:16:00,1.42295,1.42295,1.42295,1.42295
2022-10-21 00:17:00,1.42295,1.42295,1.42285,1.42285
2022-10-21 00:18:00,1.42295,1.42295,1.42280,1.42280
2022-10-21 00:19:00,1.42305,1.42305,1.42285,1.42285
2022-10-21 00:20:00,1.42285,1.42285,1.42275,1.42275
2022-10-21 00:21:00,1.42285,1.42285,1.42255,1.42265
2022-10-21 00:22:00,1.42275,1.42275,1.42265,1.42275
2022-10-21 00:23:00,1.42275,1.42275,1.42265,1.42265
2022-10-21 00:24:00,1.42265,1.42280,1.42265,1.42275
2022-10-21 00:25:00,1.42265,1.42295,1.42265,1.42285
2022-10-21 00:26:00,1.42275,1.42275,1.42275,1.42275
2022-10-21 00:27:00,1.42285,1.42295,1.42270,1.42290
2022-10-21 00:28:00,1.42295,1.42295,1.42285,1.42285
2022-10-21 00:29:00,1.42285,1.42305,1.42285,1.42305
2022-10-21 00:30:00,1.42305,1.42305,1.42285,1.42285
